[01:24:00] [main/INFO]: Environment: authHost='https://authserver.mojang.com', accountsHost='https://api.mojang.com', sessionHost='https://sessionserver.mojang.com', servicesHost='https://api.minecraftservices.com', name='PROD'
[01:24:03] [main/WARN]: Ambiguity between arguments [teleport, destination] and [teleport, targets] with inputs: [Player, 0123, @e, dd12be42-52a9-4a91-a8a1-11c01849e498]
[01:24:03] [main/WARN]: Ambiguity between arguments [teleport, location] and [teleport, destination] with inputs: [0.1 -0.5 .9, 0 0 0]
[01:24:03] [main/WARN]: Ambiguity between arguments [teleport, location] and [teleport, targets] with inputs: [0.1 -0.5 .9, 0 0 0]
[01:24:03] [main/WARN]: Ambiguity between arguments [teleport, targets] and [teleport, destination] with inputs: [Player, 0123, dd12be42-52a9-4a91-a8a1-11c01849e498]
[01:24:03] [main/WARN]: Ambiguity between arguments [teleport, targets, location] and [teleport, targets, destination] with inputs: [0.1 -0.5 .9, 0 0 0]
[01:24:03] [main/INFO]: Reloading ResourceManager: Default
[01:24:12] [Worker-Main-2/INFO]: Loaded 7 recipes
[01:24:16] [Worker-Main-2/INFO]: Loaded 927 advancements
[01:24:27] [Server thread/INFO]: Starting minecraft server version 1.16.5
[01:24:27] [Server thread/INFO]: Loading properties
[01:24:27] [Server thread/INFO]: Default game type: SURVIVAL
[01:24:27] [Server thread/INFO]: Generating keypair
[01:24:28] [Server thread/INFO]: Starting Minecraft server on *:25565
[01:24:29] [Server thread/INFO]: Using epoll channel type
[01:24:30] [Server thread/INFO]: Preparing level "world"
[01:44:30] [Worker-Main-2/INFO]: Preparing spawn area: 39%
[01:44:30] [Worker-Main-2/INFO]: Preparing spawn area: 39%
[01:44:31] [Worker-Main-2/INFO]: Preparing spawn area: 39%
[01:44:31] [Server thread/INFO]: Preparing spawn area: 39%
[01:44:31] [Worker-Main-2/INFO]: Preparing spawn area: 39%
[01:44:32] [Worker-Main-2/INFO]: Preparing spawn area: 39%
[01:44:33] [Worker-Main-2/INFO]: Preparing spawn area: 39%
[01:44:33] [Worker-Main-2/INFO]: Preparing spawn area: 39%
[01:44:34] [Worker-Main-2/INFO]: Preparing spawn area: 39%
[01:44:34] [Worker-Main-2/INFO]: Preparing spawn area: 40%
[01:44:35] [Worker-Main-2/INFO]: Preparing spawn area: 40%
[01:44:35] [Server thread/INFO]: Preparing spawn area: 40%
[01:44:35] [Worker-Main-2/INFO]: Preparing spawn area: 40%
[01:44:36] [Worker-Main-2/INFO]: Preparing spawn area: 41%
[01:44:36] [Worker-Main-2/INFO]: Preparing spawn area: 41%
[01:44:37] [Worker-Main-2/INFO]: Preparing spawn area: 41%
[01:44:37] [Worker-Main-2/INFO]: Preparing spawn area: 41%
[01:44:38] [Worker-Main-2/INFO]: Preparing spawn area: 41%
[01:44:39] [Worker-Main-2/INFO]: Preparing spawn area: 41%
[01:44:39] [Worker-Main-2/INFO]: Preparing spawn area: 41%
[01:44:40] [Worker-Main-2/INFO]: Preparing spawn area: 41%
[01:44:40] [Worker-Main-2/INFO]: Preparing spawn area: 41%
[01:44:41] [Server thread/INFO]: Preparing spawn area: 41%
[01:44:41] [Server thread/INFO]: Preparing spawn area: 41%
[01:44:42] [Worker-Main-2/INFO]: Preparing spawn area: 42%
[01:44:42] [Server thread/INFO]: Preparing spawn area: 42%
[01:44:43] [Server thread/INFO]: Preparing spawn area: 42%
[01:44:43] [Worker-Main-2/INFO]: Preparing spawn area: 42%
[01:44:43] [Worker-Main-2/INFO]: Preparing spawn area: 42%
[01:44:44] [Worker-Main-2/INFO]: Preparing spawn area: 42%
[01:44:45] [Worker-Main-2/INFO]: Preparing spawn area: 42%
[01:44:45] [Worker-Main-2/INFO]: Preparing spawn area: 42%
[01:44:45] [Worker-Main-2/INFO]: Preparing spawn area: 43%
[01:44:46] [Worker-Main-2/INFO]: Preparing spawn area: 43%
[01:44:47] [Worker-Main-2/INFO]: Preparing spawn area: 43%
[01:44:47] [Worker-Main-2/INFO]: Preparing spawn area: 43%
[01:44:47] [Worker-Main-2/INFO]: Preparing spawn area: 43%
[01:44:48] [Worker-Main-2/INFO]: Preparing spawn area: 43%
[01:44:49] [Worker-Main-2/INFO]: Preparing spawn area: 44%
[01:44:49] [Worker-Main-2/INFO]: Preparing spawn area: 44%
[01:44:50] [Server thread/INFO]: Preparing spawn area: 44%
[01:44:50] [Server thread/INFO]: Preparing spawn area: 44%
[01:44:51] [Server thread/INFO]: Preparing spawn area: 44%
[01:44:51] [Server thread/INFO]: Preparing spawn area: 45%
[01:44:51] [Worker-Main-2/INFO]: Preparing spawn area: 45%
[01:44:52] [Worker-Main-2/INFO]: Preparing spawn area: 45%
[01:44:52] [Worker-Main-2/INFO]: Preparing spawn area: 45%
[01:44:54] [Worker-Main-2/INFO]: Preparing spawn area: 45%
[01:44:54] [Worker-Main-2/INFO]: Preparing spawn area: 45%
[01:44:54] [Worker-Main-2/INFO]: Preparing spawn area: 45%
[01:44:55] [Server thread/INFO]: Preparing spawn area: 45%
[01:44:55] [Server thread/INFO]: Preparing spawn area: 46%
[01:44:55] [Worker-Main-2/INFO]: Preparing spawn area: 46%
[01:44:56] [Worker-Main-2/INFO]: Preparing spawn area: 47%
[01:44:57] [Worker-Main-2/INFO]: Preparing spawn area: 47%
[01:44:57] [Worker-Main-2/INFO]: Preparing spawn area: 47%
[01:44:57] [Worker-Main-2/INFO]: Preparing spawn area: 47%
[01:44:58] [Worker-Main-2/INFO]: Preparing spawn area: 48%
[01:44:59] [Server thread/INFO]: Preparing spawn area: 48%
[01:44:59] [Worker-Main-2/INFO]: Preparing spawn area: 48%
[01:45:00] [Worker-Main-2/INFO]: Preparing spawn area: 48%
[01:45:00] [Server thread/INFO]: Preparing spawn area: 48%
[01:45:00] [Worker-Main-2/INFO]: Preparing spawn area: 48%
[01:45:01] [Worker-Main-2/INFO]: Preparing spawn area: 49%
[01:45:01] [Worker-Main-2/INFO]: Preparing spawn area: 50%
[01:45:02] [Worker-Main-2/INFO]: Preparing spawn area: 51%
[01:45:02] [Worker-Main-2/INFO]: Preparing spawn area: 51%
[01:45:03] [Worker-Main-2/INFO]: Preparing spawn area: 51%
[01:45:04] [Worker-Main-2/INFO]: Preparing spawn area: 52%
[01:45:04] [Worker-Main-2/INFO]: Preparing spawn area: 52%
[01:45:04] [Worker-Main-2/INFO]: Preparing spawn area: 52%
[01:45:07] [Worker-Main-2/INFO]: Preparing spawn area: 52%
[01:45:07] [Worker-Main-2/INFO]: Preparing spawn area: 52%
[01:45:07] [Worker-Main-2/INFO]: Preparing spawn area: 52%
[01:45:07] [Worker-Main-2/INFO]: Preparing spawn area: 52%
[01:45:07] [Worker-Main-2/INFO]: Preparing spawn area: 53%
[01:45:07] [Worker-Main-2/INFO]: Preparing spawn area: 53%
[01:45:08] [Worker-Main-2/INFO]: Preparing spawn area: 53%
[01:45:08] [Worker-Main-2/INFO]: Preparing spawn area: 53%
[01:45:09] [Worker-Main-2/INFO]: Preparing spawn area: 53%
[01:45:10] [Worker-Main-2/INFO]: Preparing spawn area: 53%
[01:45:10] [Worker-Main-2/INFO]: Preparing spawn area: 54%
[01:45:11] [Worker-Main-2/INFO]: Preparing spawn area: 54%
[01:45:11] [Worker-Main-2/INFO]: Preparing spawn area: 54%
[01:45:11] [Worker-Main-2/INFO]: Preparing spawn area: 54%
[01:45:12] [Worker-Main-2/INFO]: Preparing spawn area: 54%
[01:45:13] [Worker-Main-2/INFO]: Preparing spawn area: 54%
[01:45:13] [Worker-Main-2/INFO]: Preparing spawn area: 55%
[01:45:13] [Worker-Main-2/INFO]: Preparing spawn area: 55%
[01:45:15] [Worker-Main-2/INFO]: Preparing spawn area: 55%
[01:45:15] [Worker-Main-2/INFO]: Preparing spawn area: 55%
[01:45:15] [Worker-Main-2/INFO]: Preparing spawn area: 55%
[01:45:16] [Worker-Main-2/INFO]: Preparing spawn area: 55%
[01:45:16] [Worker-Main-2/INFO]: Preparing spawn area: 56%
[01:45:16] [Worker-Main-2/INFO]: Preparing spawn area: 56%
[01:45:17] [Worker-Main-2/INFO]: Preparing spawn area: 56%
[01:45:18] [Worker-Main-2/INFO]: Preparing spawn area: 56%
[01:45:18] [Worker-Main-2/INFO]: Preparing spawn area: 56%
[01:45:19] [Worker-Main-2/INFO]: Preparing spawn area: 57%
[01:45:19] [Worker-Main-2/INFO]: Preparing spawn area: 57%
[01:45:20] [Worker-Main-2/INFO]: Preparing spawn area: 58%
[01:45:20] [Worker-Main-2/INFO]: Preparing spawn area: 58%
[01:45:20] [Worker-Main-2/INFO]: Preparing spawn area: 59%
[01:45:21] [Worker-Main-2/INFO]: Preparing spawn area: 59%
[01:45:22] [Worker-Main-2/INFO]: Preparing spawn area: 59%
[01:45:22] [Worker-Main-2/INFO]: Preparing spawn area: 59%
[01:45:23] [Worker-Main-2/INFO]: Preparing spawn area: 59%
[01:45:23] [Worker-Main-2/INFO]: Preparing spawn area: 59%
[01:45:24] [Worker-Main-2/INFO]: Preparing spawn area: 59%
[01:45:25] [Worker-Main-2/INFO]: Preparing spawn area: 60%
[01:45:25] [Worker-Main-2/INFO]: Preparing spawn area: 60%
[01:45:25] [Worker-Main-2/INFO]: Preparing spawn area: 60%
[01:45:26] [Worker-Main-2/INFO]: Preparing spawn area: 60%
[01:45:26] [Worker-Main-2/INFO]: Preparing spawn area: 61%
[01:45:27] [Worker-Main-2/INFO]: Preparing spawn area: 61%
[01:45:27] [Worker-Main-2/INFO]: Preparing spawn area: 61%
[01:45:28] [Worker-Main-2/INFO]: Preparing spawn area: 62%
[01:45:28] [Worker-Main-2/INFO]: Preparing spawn area: 62%
[01:45:29] [Worker-Main-2/INFO]: Preparing spawn area: 62%
[01:45:29] [Worker-Main-2/INFO]: Preparing spawn area: 62%
[01:45:29] [Worker-Main-2/INFO]: Preparing spawn area: 62%
[01:45:30] [Worker-Main-2/INFO]: Preparing spawn area: 62%
[01:45:30] [Worker-Main-2/INFO]: Preparing spawn area: 62%
[01:45:31] [Worker-Main-2/INFO]: Preparing spawn area: 63%
[01:45:32] [Worker-Main-2/INFO]: Preparing spawn area: 63%
[01:45:32] [Worker-Main-2/INFO]: Preparing spawn area: 63%
[01:45:33] [Worker-Main-2/INFO]: Preparing spawn area: 64%
[01:45:33] [Worker-Main-2/INFO]: Preparing spawn area: 64%
[01:45:34] [Worker-Main-2/INFO]: Preparing spawn area: 64%
[01:45:34] [Worker-Main-2/INFO]: Preparing spawn area: 64%
[01:45:35] [Worker-Main-2/INFO]: Preparing spawn area: 65%
[01:45:36] [Worker-Main-2/INFO]: Preparing spawn area: 65%
[01:45:36] [Worker-Main-2/INFO]: Preparing spawn area: 65%
[01:45:36] [Worker-Main-2/INFO]: Preparing spawn area: 65%
[01:45:36] [Worker-Main-2/INFO]: Preparing spawn area: 66%
[01:45:37] [Worker-Main-2/INFO]: Preparing spawn area: 66%
[01:45:37] [Worker-Main-2/INFO]: Preparing spawn area: 66%
[01:45:38] [Worker-Main-2/INFO]: Preparing spawn area: 66%
[01:45:39] [Worker-Main-2/INFO]: Preparing spawn area: 67%
[01:45:39] [Worker-Main-2/INFO]: Preparing spawn area: 67%
[01:45:40] [Worker-Main-2/INFO]: Preparing spawn area: 68%
[01:45:40] [Worker-Main-2/INFO]: Preparing spawn area: 68%
[01:45:40] [Worker-Main-2/INFO]: Preparing spawn area: 68%
[01:45:42] [Worker-Main-2/INFO]: Preparing spawn area: 68%
[01:45:42] [Worker-Main-2/INFO]: Preparing spawn area: 68%
[01:45:42] [Worker-Main-2/INFO]: Preparing spawn area: 68%
[01:45:43] [Worker-Main-2/INFO]: Preparing spawn area: 68%
[01:45:43] [Worker-Main-2/INFO]: Preparing spawn area: 69%
[01:45:43] [Worker-Main-2/INFO]: Preparing spawn area: 69%
[01:45:44] [Worker-Main-2/INFO]: Preparing spawn area: 69%
[01:45:45] [Worker-Main-2/INFO]: Preparing spawn area: 69%
[01:45:45] [Worker-Main-2/INFO]: Preparing spawn area: 70%
[01:45:45] [Worker-Main-2/INFO]: Preparing spawn area: 70%
[01:45:46] [Worker-Main-2/INFO]: Preparing spawn area: 70%
[01:45:46] [Worker-Main-2/INFO]: Preparing spawn area: 71%
[01:45:47] [Worker-Main-2/INFO]: Preparing spawn area: 71%
[01:45:48] [Worker-Main-2/INFO]: Preparing spawn area: 71%
[01:45:48] [Worker-Main-2/INFO]: Preparing spawn area: 71%
[01:45:48] [Worker-Main-2/INFO]: Preparing spawn area: 71%
[01:45:49] [Worker-Main-2/INFO]: Preparing spawn area: 72%
[01:45:50] [Worker-Main-2/INFO]: Preparing spawn area: 72%
[01:45:50] [Worker-Main-2/INFO]: Preparing spawn area: 73%
[01:45:50] [Worker-Main-2/INFO]: Preparing spawn area: 73%
[01:45:51] [Worker-Main-2/INFO]: Preparing spawn area: 74%
[01:45:52] [Worker-Main-2/INFO]: Preparing spawn area: 74%
[01:45:52] [Worker-Main-2/INFO]: Preparing spawn area: 74%
[01:45:52] [Worker-Main-2/INFO]: Preparing spawn area: 74%
[01:45:53] [Worker-Main-2/INFO]: Preparing spawn area: 75%
[01:45:54] [Worker-Main-2/INFO]: Preparing spawn area: 75%
[01:45:54] [Worker-Main-2/INFO]: Preparing spawn area: 75%
[01:45:54] [Worker-Main-2/INFO]: Preparing spawn area: 76%
[01:45:55] [Worker-Main-2/INFO]: Preparing spawn area: 76%
[01:45:55] [Worker-Main-2/INFO]: Preparing spawn area: 77%
[01:45:56] [Worker-Main-2/INFO]: Preparing spawn area: 77%
[01:45:57] [Worker-Main-2/INFO]: Preparing spawn area: 77%
[01:45:57] [Worker-Main-2/INFO]: Preparing spawn area: 77%
[01:45:58] [Worker-Main-2/INFO]: Preparing spawn area: 77%
[01:45:58] [Worker-Main-2/INFO]: Preparing spawn area: 77%
[01:45:59] [Worker-Main-2/INFO]: Preparing spawn area: 78%
[01:45:59] [Worker-Main-2/INFO]: Preparing spawn area: 79%
[01:46:00] [Worker-Main-2/INFO]: Preparing spawn area: 79%
[01:46:00] [Worker-Main-2/INFO]: Preparing spawn area: 80%
[01:46:01] [Worker-Main-2/INFO]: Preparing spawn area: 80%
[01:46:01] [Worker-Main-2/INFO]: Preparing spawn area: 80%
[01:46:02] [Worker-Main-2/INFO]: Preparing spawn area: 80%
[01:46:02] [Worker-Main-2/INFO]: Preparing spawn area: 80%
[01:46:03] [Worker-Main-2/INFO]: Preparing spawn area: 81%
[01:46:03] [Worker-Main-2/INFO]: Preparing spawn area: 81%
[01:46:04] [Worker-Main-2/INFO]: Preparing spawn area: 81%
[01:46:04] [Worker-Main-2/INFO]: Preparing spawn area: 81%
[01:46:04] [Worker-Main-2/INFO]: Preparing spawn area: 81%
[01:46:06] [Worker-Main-2/INFO]: Preparing spawn area: 82%
[01:46:06] [Worker-Main-2/INFO]: Preparing spawn area: 82%
[01:46:06] [Worker-Main-2/INFO]: Preparing spawn area: 82%
[01:46:06] [Worker-Main-2/INFO]: Preparing spawn area: 82%
[01:46:07] [Worker-Main-2/INFO]: Preparing spawn area: 82%
[01:46:08] [Worker-Main-2/INFO]: Preparing spawn area: 82%
[01:46:08] [Worker-Main-2/INFO]: Preparing spawn area: 83%
[01:46:09] [Worker-Main-2/INFO]: Preparing spawn area: 83%
[01:46:09] [Worker-Main-2/INFO]: Preparing spawn area: 83%
[01:46:10] [Worker-Main-2/INFO]: Preparing spawn area: 83%
[01:46:10] [Worker-Main-2/INFO]: Preparing spawn area: 83%
[01:46:10] [Worker-Main-2/INFO]: Preparing spawn area: 83%
[01:46:11] [Worker-Main-2/INFO]: Preparing spawn area: 83%
[01:46:12] [Worker-Main-2/INFO]: Preparing spawn area: 84%
[01:46:13] [Worker-Main-2/INFO]: Preparing spawn area: 84%
[01:46:13] [Worker-Main-2/INFO]: Preparing spawn area: 84%
[01:46:13] [Worker-Main-2/INFO]: Preparing spawn area: 84%
[01:46:14] [Worker-Main-2/INFO]: Preparing spawn area: 84%
[01:46:14] [Worker-Main-2/INFO]: Preparing spawn area: 84%
[01:46:15] [Worker-Main-2/INFO]: Preparing spawn area: 84%
[01:46:15] [Worker-Main-2/INFO]: Preparing spawn area: 85%
[01:46:15] [Worker-Main-2/INFO]: Preparing spawn area: 85%
[01:46:16] [Worker-Main-2/INFO]: Preparing spawn area: 85%
[01:46:17] [Worker-Main-2/INFO]: Preparing spawn area: 85%
[01:46:17] [Worker-Main-2/INFO]: Preparing spawn area: 86%
[01:46:18] [Worker-Main-2/INFO]: Preparing spawn area: 86%
[01:46:18] [Worker-Main-2/INFO]: Preparing spawn area: 87%
[01:46:19] [Worker-Main-2/INFO]: Preparing spawn area: 87%
[01:46:19] [Worker-Main-2/INFO]: Preparing spawn area: 87%
[01:46:20] [Worker-Main-2/INFO]: Preparing spawn area: 87%
[01:46:20] [Worker-Main-2/INFO]: Preparing spawn area: 87%
[01:46:21] [Worker-Main-2/INFO]: Preparing spawn area: 88%
[01:46:21] [Worker-Main-2/INFO]: Preparing spawn area: 88%
[01:46:22] [Worker-Main-2/INFO]: Preparing spawn area: 89%
[01:46:22] [Worker-Main-2/INFO]: Preparing spawn area: 89%
[01:46:22] [Worker-Main-2/INFO]: Preparing spawn area: 89%
[01:46:23] [Worker-Main-2/INFO]: Preparing spawn area: 89%
[01:46:23] [Worker-Main-2/INFO]: Preparing spawn area: 90%
[01:46:24] [Worker-Main-2/INFO]: Preparing spawn area: 90%
[01:46:25] [Worker-Main-2/INFO]: Preparing spawn area: 90%
[01:46:25] [Worker-Main-2/INFO]: Preparing spawn area: 91%
[01:46:26] [Worker-Main-2/INFO]: Preparing spawn area: 91%
[01:46:26] [Worker-Main-2/INFO]: Preparing spawn area: 91%
[01:46:27] [Worker-Main-2/INFO]: Preparing spawn area: 92%
[01:46:27] [Worker-Main-2/INFO]: Preparing spawn area: 92%
[01:46:27] [Worker-Main-2/INFO]: Preparing spawn area: 93%
[01:46:28] [Worker-Main-2/INFO]: Preparing spawn area: 93%
[01:46:28] [Worker-Main-2/INFO]: Preparing spawn area: 93%
[01:46:29] [Worker-Main-2/INFO]: Preparing spawn area: 93%
[01:46:30] [Worker-Main-2/INFO]: Preparing spawn area: 94%
[01:46:30] [Worker-Main-2/INFO]: Preparing spawn area: 94%
[01:46:30] [Worker-Main-2/INFO]: Preparing spawn area: 94%
[01:46:31] [Worker-Main-2/INFO]: Preparing spawn area: 94%
[01:46:31] [Worker-Main-2/INFO]: Preparing spawn area: 96%
[01:46:32] [Worker-Main-2/INFO]: Preparing spawn area: 96%
[01:46:33] [Worker-Main-2/INFO]: Preparing spawn area: 96%
[01:46:33] [Worker-Main-2/INFO]: Preparing spawn area: 96%
[01:46:33] [Worker-Main-2/INFO]: Preparing spawn area: 97%
[01:46:34] [Worker-Main-2/INFO]: Preparing spawn area: 97%
[01:46:35] [Worker-Main-2/INFO]: Preparing spawn area: 97%
[01:46:36] [Worker-Main-2/INFO]: Preparing spawn area: 97%
[01:46:36] [Worker-Main-2/INFO]: Preparing spawn area: 97%
[01:46:36] [Worker-Main-2/INFO]: Preparing spawn area: 97%
[01:46:37] [Worker-Main-2/INFO]: Preparing spawn area: 98%
[01:46:37] [Worker-Main-2/INFO]: Preparing spawn area: 98%
[01:46:38] [Worker-Main-2/INFO]: Preparing spawn area: 99%
[01:46:38] [Worker-Main-2/INFO]: Preparing spawn area: 99%
[01:46:38] [Server thread/INFO]: Time elapsed: 176790 ms
[01:46:38] [Server thread/INFO]: Done (181.232s)! For help, type "help"
[01:46:38] [Server thread/INFO]: Starting remote control listener
[01:46:38] [Server thread/INFO]: Thread RCON Listener started
[01:46:38] [Server thread/INFO]: RCON running on 0.0.0.0:25575
[01:46:42] [Server thread/WARN]: Can't keep up! Is the server overloaded? Running 3020ms or 60 ticks behind
[01:46:53] [User Authenticator #1/INFO]: UUID of player _TMML_STAT1C is 010aec51-fd2f-456d-9438-dca0f5929b1e
[01:46:54] [Server thread/INFO]: _TMML_STAT1C[/172.21.0.1:34296] logged in with entity id 297 at (-120.76336766677643, 72.0, 75.82686442952163)
[01:46:55] [Server thread/INFO]: _TMML_STAT1C joined the game
[01:47:52] [Server thread/WARN]: Can't keep up! Is the server overloaded? Running 55876ms or 1117 ticks behind
[01:48:30] [Server thread/WARN]: Can't keep up! Is the server overloaded? Running 22634ms or 452 ticks behind
[01:48:55] [Server thread/WARN]: Can't keep up! Is the server overloaded? Running 9886ms or 197 ticks behind
[01:49:12] [Server thread/WARN]: Can't keep up! Is the server overloaded? Running 2056ms or 41 ticks behind
[01:49:31] [Server thread/WARN]: Can't keep up! Is the server overloaded? Running 4315ms or 86 ticks behind
[01:49:54] [Server thread/WARN]: Can't keep up! Is the server overloaded? Running 7779ms or 155 ticks behind
[01:50:22] [Server thread/WARN]: Can't keep up! Is the server overloaded? Running 2042ms or 40 ticks behind
[01:50:42] [Server thread/WARN]: Can't keep up! Is the server overloaded? Running 4231ms or 84 ticks behind
[01:51:02] [Server thread/WARN]: Can't keep up! Is the server overloaded? Running 5717ms or 114 ticks behind
[01:51:06] [Server thread/INFO]: _TMML_STAT1C lost connection: Disconnected
[01:51:06] [Server thread/INFO]: _TMML_STAT1C left the game
[01:52:15] [RCON Listener #1/INFO]: Thread RCON Client /127.0.0.1 started
[01:52:15] [Server thread/INFO]: [Rcon: Stopping the server]
[01:52:15] [Server thread/INFO]: Stopping server
[01:52:15] [Server thread/INFO]: Saving players
[01:52:15] [Server thread/INFO]: Saving worlds
[01:52:15] [RCON Client /127.0.0.1 #2/INFO]: Thread RCON Client /127.0.0.1 shutting down
[01:52:15] [Server thread/INFO]: Saving chunks for level 'ServerLevel[world]'/minecraft:overworld
[01:56:30] [main/INFO]: Environment: authHost='https://authserver.mojang.com', accountsHost='https://api.mojang.com', sessionHost='https://sessionserver.mojang.com', servicesHost='https://api.minecraftservices.com', name='PROD'
[01:56:33] [main/WARN]: Ambiguity between arguments [teleport, destination] and [teleport, targets] with inputs: [Player, 0123, @e, dd12be42-52a9-4a91-a8a1-11c01849e498]
[01:56:33] [main/WARN]: Ambiguity between arguments [teleport, location] and [teleport, destination] with inputs: [0.1 -0.5 .9, 0 0 0]
[01:56:33] [main/WARN]: Ambiguity between arguments [teleport, location] and [teleport, targets] with inputs: [0.1 -0.5 .9, 0 0 0]
[01:56:33] [main/WARN]: Ambiguity between arguments [teleport, targets] and [teleport, destination] with inputs: [Player, 0123, dd12be42-52a9-4a91-a8a1-11c01849e498]
[01:56:33] [main/WARN]: Ambiguity between arguments [teleport, targets, location] and [teleport, targets, destination] with inputs: [0.1 -0.5 .9, 0 0 0]
[01:56:33] [main/INFO]: Reloading ResourceManager: Default
[01:56:39] [Worker-Main-2/INFO]: Loaded 7 recipes
[01:56:40] [Worker-Main-2/INFO]: Loaded 927 advancements
[01:56:50] [Server thread/INFO]: Starting minecraft server version 1.16.5
[01:56:50] [Server thread/INFO]: Loading properties
[01:56:50] [Server thread/INFO]: Default game type: SURVIVAL
[01:56:50] [Server thread/INFO]: Generating keypair
[01:56:51] [Server thread/INFO]: Starting Minecraft server on *:25565
[01:56:51] [Server thread/INFO]: Using epoll channel type
[01:56:52] [Server thread/INFO]: Preparing level "world"
[01:56:55] [Server thread/INFO]: Preparing start region for dimension minecraft:overworld
[01:56:58] [Server thread/INFO]: Preparing spawn area: 0%
[01:56:58] [Server thread/INFO]: Preparing spawn area: 0%
[01:56:58] [Server thread/INFO]: Preparing spawn area: 0%
[01:56:59] [Server thread/INFO]: Preparing spawn area: 0%
[01:56:59] [Server thread/INFO]: Preparing spawn area: 0%
[01:56:59] [Server thread/INFO]: Preparing spawn area: 0%
[01:56:59] [Server thread/INFO]: Preparing spawn area: 0%
[01:57:03] [Server thread/INFO]: Preparing spawn area: 0%
[01:57:03] [Server thread/INFO]: Preparing spawn area: 0%
[01:57:03] [Server thread/INFO]: Preparing spawn area: 0%
[01:57:03] [Server thread/INFO]: Preparing spawn area: 0%
[01:57:03] [Server thread/INFO]: Preparing spawn area: 0%
[01:57:03] [Server thread/INFO]: Preparing spawn area: 0%
[01:57:03] [Server thread/INFO]: Preparing spawn area: 0%
[01:57:03] [Server thread/INFO]: Preparing spawn area: 0%
[01:57:03] [Server thread/INFO]: Preparing spawn area: 0%
[01:57:21] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[01:57:22] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[01:57:22] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[01:57:22] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[01:57:22] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[01:57:22] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[01:57:22] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[01:57:22] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[01:57:22] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[01:57:22] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[01:57:22] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[01:57:22] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[01:57:22] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[01:57:22] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[01:57:22] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[01:57:22] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[01:57:22] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[01:57:22] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[01:57:22] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[01:57:22] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[01:57:22] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[01:57:22] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[01:57:22] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[01:57:22] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[01:57:22] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[01:57:22] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[01:57:22] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[01:57:22] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[01:57:22] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[01:57:22] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[01:57:22] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[01:57:22] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[01:57:22] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[01:57:22] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[01:57:22] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[01:57:22] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[01:57:22] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[01:57:22] [Worker-Main-2/INFO]: Preparing spawn area: 0%
[01:57:22] [Server thread/INFO]: Preparing spawn area: 0%
[01:57:23] [Server thread/INFO]: Preparing spawn area: 0%
[01:57:23] [Server thread/INFO]: Preparing spawn area: 0%
[01:57:24] [Worker-Main-2/INFO]: Preparing spawn area: 47%
[01:57:24] [Worker-Main-2/INFO]: Preparing spawn area: 48%
[01:57:25] [Server thread/INFO]: Preparing spawn area: 51%
[01:57:25] [Worker-Main-2/INFO]: Preparing spawn area: 59%
[01:57:26] [Worker-Main-2/INFO]: Preparing spawn area: 59%
[01:57:26] [Worker-Main-2/INFO]: Preparing spawn area: 59%
[01:57:27] [Worker-Main-2/INFO]: Preparing spawn area: 59%
[01:57:27] [Worker-Main-2/INFO]: Preparing spawn area: 59%
[01:57:28] [Worker-Main-2/INFO]: Preparing spawn area: 59%
[01:57:28] [Worker-Main-2/INFO]: Preparing spawn area: 59%
